Timestamp,gate-name,car-type,volumn
2015-10-28,gate4,2P,6
2015-10-28,gate5,2P,5
2015-10-28,gate6,2P,1
2015-10-28,gate8,2P,6
2015-10-28,general-gate1,1,6
2015-10-28,general-gate1,2,4
2015-10-28,general-gate1,2P,1
2015-10-28,general-gate1,3,2
2015-10-28,general-gate1,4,3
2015-10-28,general-gate1,6,1
2015-10-28,general-gate2,1,6
2015-10-28,general-gate2,2,4
2015-10-28,general-gate2,2P,1
2015-10-28,general-gate2,3,2
2015-10-28,general-gate2,4,3
2015-10-28,general-gate2,6,1
2015-10-28,general-gate3,2,1
2015-10-28,general-gate3,2P,2
2015-10-28,general-gate4,1,6
2015-10-28,general-gate4,2,4
2015-10-28,general-gate4,3,2
2015-10-28,general-gate4,4,2
2015-10-28,general-gate5,1,3
2015-10-28,general-gate5,2,2
2015-10-28,general-gate5,2P,3
2015-10-28,general-gate5,3,1
2015-10-28,general-gate7,1,6
2015-10-28,general-gate7,2,5
2015-10-28,general-gate7,2P,2
2015-10-28,general-gate7,3,2
2015-10-28,general-gate7,4,2
2015-10-28,ranger-base,2P,6
2015-10-28,ranger-stop0,1,6
2015-10-28,ranger-stop0,2,4
2015-10-28,ranger-stop0,2P,1
2015-10-28,ranger-stop0,3,2
2015-10-28,ranger-stop0,4,3
2015-10-28,ranger-stop0,6,1
2015-10-28,ranger-stop2,1,6
2015-10-28,ranger-stop2,2,4
2015-10-28,ranger-stop2,2P,2
2015-10-28,ranger-stop2,3,2
2015-10-28,ranger-stop2,4,3
2015-10-28,ranger-stop2,6,1
2015-10-28,ranger-stop3,2P,4
2015-10-28,ranger-stop4,2P,2
2015-10-28,ranger-stop5,2P,6
2015-10-28,ranger-stop6,2P,5
2015-10-29,camping4,2,1
2015-10-29,camping5,3,1
2015-10-29,camping6,1,4
2015-10-29,camping7,1,4
2015-10-29,entrance0,1,7
2015-10-29,entrance0,2,2
2015-10-29,entrance0,3,1
2015-10-29,entrance0,6,1
2015-10-29,entrance1,1,5
2015-10-29,entrance1,3,1
2015-10-29,entrance1,4,1
2015-10-29,entrance1,5,1
2015-10-29,entrance2,1,3
2015-10-29,entrance2,2,2
2015-10-29,entrance2,3,6
2015-10-29,entrance2,4,1
2015-10-29,entrance2,5,1
2015-10-29,entrance3,1,2
2015-10-29,entrance3,2,3
2015-10-29,entrance3,3,3
2015-10-29,entrance3,6,1
2015-10-29,entrance4,1,2
2015-10-29,entrance4,2,6
2015-10-29,gate8,2P,4
2015-10-29,general-gate1,1,9
2015-10-29,general-gate1,2,4
2015-10-29,general-gate1,2P,4
2015-10-29,general-gate1,3,6
2015-10-29,general-gate1,4,1
2015-10-29,general-gate1,5,1
2015-10-29,general-gate2,1,9
2015-10-29,general-gate2,2,4
2015-10-29,general-gate2,2P,4
2015-10-29,general-gate2,3,6
2015-10-29,general-gate2,4,1
2015-10-29,general-gate2,5,1
2015-10-29,general-gate4,1,5
2015-10-29,general-gate4,2,1
2015-10-29,general-gate4,2P,4
2015-10-29,general-gate4,3,2
2015-10-29,general-gate4,4,1
2015-10-29,general-gate4,5,1
2015-10-29,general-gate5,1,6
2015-10-29,general-gate5,2,4
2015-10-29,general-gate5,2P,4
2015-10-29,general-gate6,1,4
2015-10-29,general-gate7,1,5
2015-10-29,general-gate7,2,1
2015-10-29,general-gate7,2P,4
2015-10-29,general-gate7,3,2
2015-10-29,general-gate7,4,1
2015-10-29,general-gate7,5,1
2015-10-29,ranger-base,2P,4
2015-10-29,ranger-stop0,1,9
2015-10-29,ranger-stop0,2,4
2015-10-29,ranger-stop0,2P,6
2015-10-29,ranger-stop0,3,6
2015-10-29,ranger-stop0,4,1
2015-10-29,ranger-stop0,5,1
2015-10-29,ranger-stop2,1,9
2015-10-29,ranger-stop2,2,4
2015-10-29,ranger-stop2,2P,6
2015-10-29,ranger-stop2,3,6
2015-10-29,ranger-stop2,4,1
2015-10-29,ranger-stop2,5,1
2015-10-29,ranger-stop4,2P,4
2015-10-30,camping4,2,1
2015-10-30,camping6,1,4
2015-10-30,camping6,2P,2
2015-10-30,camping6,3,2
2015-10-30,camping7,1,2
2015-10-30,camping8,1,5
2015-10-30,entrance0,1,4
2015-10-30,entrance0,2,3
2015-10-30,entrance0,3,1
2015-10-30,entrance0,4,1
2015-10-30,entrance0,5,2
2015-10-30,entrance0,6,1
2015-10-30,entrance1,1,5
2015-10-30,entrance1,2,2
2015-10-30,entrance1,3,3
2015-10-30,entrance1,4,2
2015-10-30,entrance2,1,8
2015-10-30,entrance2,2,2
2015-10-30,entrance2,4,1
2015-10-30,entrance2,5,2
2015-10-30,entrance2,6,1
2015-10-30,entrance3,1,4
2015-10-30,entrance3,3,1
2015-10-30,entrance3,4,1
2015-10-30,entrance3,5,1
2015-10-30,entrance3,6,1
2015-10-30,entrance4,1,6
2015-10-30,entrance4,3,2
2015-10-30,entrance4,4,1
2015-10-30,entrance4,5,3
2015-10-30,entrance4,6,1
2015-10-30,gate8,2P,2
2015-10-30,general-gate1,1,10
2015-10-30,general-gate1,2,2
2015-10-30,general-gate1,3,4
2015-10-30,general-gate1,4,2
2015-10-30,general-gate1,5,3
2015-10-30,general-gate1,6,2
2015-10-30,general-gate2,1,11
2015-10-30,general-gate2,2,2
2015-10-30,general-gate2,3,4
2015-10-30,general-gate2,4,2
2015-10-30,general-gate2,5,3
2015-10-30,general-gate2,6,2
2015-10-30,general-gate3,1,3
2015-10-30,general-gate4,1,5
2015-10-30,general-gate4,2,3
2015-10-30,general-gate4,3,3
2015-10-30,general-gate4,4,2
2015-10-30,general-gate5,1,6
2015-10-30,general-gate5,3,4
2015-10-30,general-gate5,4,1
2015-10-30,general-gate5,5,2
2015-10-30,general-gate5,6,1
2015-10-30,general-gate6,1,2
2015-10-30,general-gate7,1,5
2015-10-30,general-gate7,2,3
2015-10-30,general-gate7,3,3
2015-10-30,general-gate7,4,2
2015-10-30,ranger-base,2P,2
2015-10-30,ranger-stop0,1,11
2015-10-30,ranger-stop0,2,2
2015-10-30,ranger-stop0,3,4
2015-10-30,ranger-stop0,4,2
2015-10-30,ranger-stop0,5,3
2015-10-30,ranger-stop0,6,2
2015-10-30,ranger-stop2,1,10
2015-10-30,ranger-stop2,2,2
2015-10-30,ranger-stop2,3,4
2015-10-30,ranger-stop2,4,2
2015-10-30,ranger-stop2,5,3
2015-10-30,ranger-stop2,6,2
2015-10-31,camping3,1,3
2015-10-31,camping4,1,1
2015-10-31,camping5,3,1
2015-10-31,camping6,2,2
2015-10-31,camping6,3,2
2015-10-31,camping7,1,2
2015-10-31,camping7,2,2
2015-10-31,camping8,1,5
2015-10-31,camping8,2P,3
2015-10-31,entrance0,1,5
2015-10-31,entrance0,2,5
2015-10-31,entrance0,3,1
2015-10-31,entrance0,4,1
2015-10-31,entrance0,5,1
2015-10-31,entrance1,1,3
2015-10-31,entrance1,2,3
2015-10-31,entrance1,3,1
2015-10-31,entrance1,4,1
2015-10-31,entrance1,5,1
2015-10-31,entrance1,6,1
2015-10-31,entrance2,1,6
2015-10-31,entrance2,2,3
2015-10-31,entrance2,4,1
2015-10-31,entrance2,5,1
2015-10-31,entrance3,1,6
2015-10-31,entrance3,2,2
2015-10-31,entrance3,3,2
2015-10-31,entrance3,4,1
2015-10-31,entrance3,5,1
2015-10-31,entrance3,6,1
2015-10-31,entrance4,1,6
2015-10-31,entrance4,2,1
2015-10-31,entrance4,3,4
2015-10-31,entrance4,4,2
2015-10-31,entrance4,5,2
2015-10-31,gate2,2P,4
2015-10-31,gate3,2P,8
2015-10-31,gate4,2P,6
2015-10-31,gate5,2P,6
2015-10-31,gate6,2P,4
2015-10-31,gate7,2P,4
2015-10-31,gate8,2P,8
2015-10-31,general-gate1,1,12
2015-10-31,general-gate1,2,6
2015-10-31,general-gate1,2P,4
2015-10-31,general-gate1,3,4
2015-10-31,general-gate1,4,3
2015-10-31,general-gate1,5,3
2015-10-31,general-gate2,1,11
2015-10-31,general-gate2,2,6
2015-10-31,general-gate2,2P,4
2015-10-31,general-gate2,3,4
2015-10-31,general-gate2,4,3
2015-10-31,general-gate2,5,3
2015-10-31,general-gate3,2P,3
2015-10-31,general-gate4,1,6
2015-10-31,general-gate4,2,2
2015-10-31,general-gate4,2P,4
2015-10-31,general-gate4,3,2
2015-10-31,general-gate4,4,1
2015-10-31,general-gate4,5,1
2015-10-31,general-gate5,1,5
2015-10-31,general-gate5,2,4
2015-10-31,general-gate5,2P,9
2015-10-31,general-gate5,3,4
2015-10-31,general-gate5,4,2
2015-10-31,general-gate5,5,2
2015-10-31,general-gate6,1,2
2015-10-31,general-gate6,2,2
2015-10-31,general-gate7,1,7
2015-10-31,general-gate7,2,3
2015-10-31,general-gate7,2P,6
2015-10-31,general-gate7,3,2
2015-10-31,general-gate7,4,1
2015-10-31,general-gate7,5,1
2015-10-31,general-gate7,6,1
2015-10-31,ranger-base,2P,8
2015-10-31,ranger-stop0,1,11
2015-10-31,ranger-stop0,2,6
2015-10-31,ranger-stop0,2P,6
2015-10-31,ranger-stop0,3,4
2015-10-31,ranger-stop0,4,3
2015-10-31,ranger-stop0,5,3
2015-10-31,ranger-stop1,2P,4
2015-10-31,ranger-stop2,1,12
2015-10-31,ranger-stop2,2,6
2015-10-31,ranger-stop2,2P,6
2015-10-31,ranger-stop2,3,4
2015-10-31,ranger-stop2,4,3
2015-10-31,ranger-stop2,5,3
2015-10-31,ranger-stop3,2P,8
2015-10-31,ranger-stop4,2P,4
2015-10-31,ranger-stop5,2P,6
2015-10-31,ranger-stop6,2P,8
2015-10-31,ranger-stop7,2P,4
2015-11-01,camping0,2P,2
2015-11-01,camping7,1,2
2015-11-01,camping8,2P,1
2015-11-01,entrance0,1,3
2015-11-01,entrance0,3,1
2015-11-01,entrance1,1,4
2015-11-01,entrance1,2,2
2015-11-01,entrance1,4,1
2015-11-01,entrance2,1,2
2015-11-01,entrance2,3,2
2015-11-01,entrance2,4,1
2015-11-01,entrance2,6,1
2015-11-01,entrance3,1,5
2015-11-01,entrance3,2,1
2015-11-01,entrance4,2,1
2015-11-01,entrance4,3,1
2015-11-01,entrance4,6,1
2015-11-01,gate0,2P,2
2015-11-01,gate1,2P,2
2015-11-01,gate2,2P,2
2015-11-01,gate3,2P,2
2015-11-01,gate4,2P,4
2015-11-01,gate5,2P,4
2015-11-01,gate6,2P,4
2015-11-01,gate7,2P,4
2015-11-01,gate8,2P,4
2015-11-01,general-gate1,1,2
2015-11-01,general-gate1,2,1
2015-11-01,general-gate1,2P,2
2015-11-01,general-gate1,3,1
2015-11-01,general-gate1,4,1
2015-11-01,general-gate2,1,2
2015-11-01,general-gate2,2,1
2015-11-01,general-gate2,2P,2
2015-11-01,general-gate2,3,1
2015-11-01,general-gate2,4,1
2015-11-01,general-gate3,2P,1
2015-11-01,general-gate4,1,4
2015-11-01,general-gate4,2,1
2015-11-01,general-gate4,2P,3
2015-11-01,general-gate4,4,1
2015-11-01,general-gate5,1,1
2015-11-01,general-gate5,2,1
2015-11-01,general-gate5,2P,3
2015-11-01,general-gate6,1,2
2015-11-01,general-gate7,1,4
2015-11-01,general-gate7,2,2
2015-11-01,general-gate7,2P,3
2015-11-01,general-gate7,4,1
2015-11-01,ranger-base,2P,4
2015-11-01,ranger-stop0,1,2
2015-11-01,ranger-stop0,2,1
2015-11-01,ranger-stop0,2P,3
2015-11-01,ranger-stop0,3,1
2015-11-01,ranger-stop0,4,1
2015-11-01,ranger-stop1,2P,2
2015-11-01,ranger-stop2,1,2
2015-11-01,ranger-stop2,2,1
2015-11-01,ranger-stop2,2P,3
2015-11-01,ranger-stop2,3,1
2015-11-01,ranger-stop2,4,1
2015-11-01,ranger-stop3,2P,2
2015-11-01,ranger-stop4,2P,2
2015-11-01,ranger-stop5,2P,4
2015-11-01,ranger-stop6,2P,5
2015-11-01,ranger-stop7,2P,6
2015-11-02,camping0,2P,2
2015-11-02,camping3,1,1
2015-11-02,camping5,2,1
2015-11-02,camping8,1,1
2015-11-02,entrance0,1,1
2015-11-02,entrance0,2,1
2015-11-02,entrance0,4,1
2015-11-02,entrance0,6,1
2015-11-02,entrance1,1,1
2015-11-02,entrance1,2,1
2015-11-02,entrance1,5,1
2015-11-02,entrance2,1,3
2015-11-02,entrance2,2,1
2015-11-02,entrance2,4,1
2015-11-02,entrance3,1,1
2015-11-02,entrance3,2,1
2015-11-02,entrance3,3,1
2015-11-02,entrance3,5,1
2015-11-02,entrance3,6,1
2015-11-02,entrance4,2,1
2015-11-02,entrance4,3,1
2015-11-02,gate0,2P,2
2015-11-02,gate1,2P,2
2015-11-02,gate4,2P,2
2015-11-02,gate5,2P,1
2015-11-02,gate6,2P,1
2015-11-02,gate8,2P,2
2015-11-02,general-gate1,1,4
2015-11-02,general-gate1,2,2
2015-11-02,general-gate1,2P,1
2015-11-02,general-gate1,3,1
2015-11-02,general-gate1,4,1
2015-11-02,general-gate2,1,4
2015-11-02,general-gate2,2,2
2015-11-02,general-gate2,2P,1
2015-11-02,general-gate2,3,1
2015-11-02,general-gate2,4,1
2015-11-02,general-gate4,1,2
2015-11-02,general-gate4,2,2
2015-11-02,general-gate5,2,1
2015-11-02,general-gate5,2P,1
2015-11-02,general-gate5,3,1
2015-11-02,general-gate7,1,2
2015-11-02,general-gate7,2,2
2015-11-02,general-gate7,5,1
2015-11-02,ranger-base,2P,2
2015-11-02,ranger-stop0,1,4
2015-11-02,ranger-stop0,2,2
2015-11-02,ranger-stop0,2P,2
2015-11-02,ranger-stop0,3,1
2015-11-02,ranger-stop0,4,1
2015-11-02,ranger-stop2,1,4
2015-11-02,ranger-stop2,2,2
2015-11-02,ranger-stop2,2P,1
2015-11-02,ranger-stop2,3,1
2015-11-02,ranger-stop2,4,1
2015-11-02,ranger-stop5,2P,2
2015-11-02,ranger-stop6,2P,1
2015-11-03,camping1,1,2
2015-11-03,camping2,2P,2
2015-11-03,camping4,1,1
2015-11-03,camping5,3,1
2015-11-03,camping6,1,1
2015-11-03,entrance0,1,1
2015-11-03,entrance0,2,1
2015-11-03,entrance0,3,1
2015-11-03,entrance0,4,1
2015-11-03,entrance1,3,2
2015-11-03,entrance1,4,1
2015-11-03,entrance2,1,2
2015-11-03,entrance2,2,1
2015-11-03,entrance2,3,1
2015-11-03,entrance2,4,1
2015-11-03,entrance2,5,1
2015-11-03,entrance3,1,2
2015-11-03,entrance3,4,2
2015-11-03,entrance4,1,3
2015-11-03,entrance4,3,1
2015-11-03,entrance4,4,1
2015-11-03,entrance4,5,1
2015-11-03,gate3,2P,2
2015-11-03,gate5,2P,2
2015-11-03,gate6,2P,2
2015-11-03,gate8,2P,4
2015-11-03,general-gate1,1,2
2015-11-03,general-gate1,2,1
2015-11-03,general-gate1,2P,2
2015-11-03,general-gate1,3,2
2015-11-03,general-gate1,4,2
2015-11-03,general-gate2,1,2
2015-11-03,general-gate2,2,1
2015-11-03,general-gate2,2P,2
2015-11-03,general-gate2,3,2
2015-11-03,general-gate2,4,2
2015-11-03,general-gate4,2P,2
2015-11-03,general-gate4,3,3
2015-11-03,general-gate5,1,3
2015-11-03,general-gate5,2P,4
2015-11-03,general-gate5,3,1
2015-11-03,general-gate5,4,1
2015-11-03,general-gate7,1,1
2015-11-03,general-gate7,2P,4
2015-11-03,general-gate7,3,3
2015-11-03,general-gate7,4,1
2015-11-03,ranger-base,2P,4
2015-11-03,ranger-stop0,1,2
2015-11-03,ranger-stop0,2,1
2015-11-03,ranger-stop0,2P,2
2015-11-03,ranger-stop0,3,2
2015-11-03,ranger-stop0,4,2
2015-11-03,ranger-stop2,1,2
2015-11-03,ranger-stop2,2,1
2015-11-03,ranger-stop2,2P,4
2015-11-03,ranger-stop2,3,2
2015-11-03,ranger-stop2,4,2
2015-11-03,ranger-stop3,2P,2
2015-11-03,ranger-stop4,2P,2
2015-11-03,ranger-stop6,2P,2
2015-11-04,camping5,2,1
2015-11-04,camping7,3,2
2015-11-04,entrance0,2,1
2015-11-04,entrance0,3,1
2015-11-04,entrance1,1,1
2015-11-04,entrance1,2,2
2015-11-04,entrance1,3,2
2015-11-04,entrance2,1,2
2015-11-04,entrance2,2,2
2015-11-04,entrance2,3,2
2015-11-04,entrance2,6,1
2015-11-04,entrance3,1,1
2015-11-04,entrance3,2,1
2015-11-04,entrance3,3,1
2015-11-04,entrance3,6,1
2015-11-04,entrance4,2,1
2015-11-04,gate4,2P,2
2015-11-04,gate8,2P,2
2015-11-04,general-gate1,1,2
2015-11-04,general-gate1,2,1
2015-11-04,general-gate1,3,2
2015-11-04,general-gate1,6,1
2015-11-04,general-gate2,1,2
2015-11-04,general-gate2,2,1
2015-11-04,general-gate2,3,2
2015-11-04,general-gate2,6,1
2015-11-04,general-gate4,1,1
2015-11-04,general-gate4,2,2
2015-11-04,general-gate4,3,1
2015-11-04,general-gate5,3,1
2015-11-04,general-gate6,3,2
2015-11-04,general-gate7,1,1
2015-11-04,general-gate7,2,3
2015-11-04,general-gate7,3,2
2015-11-04,ranger-base,2P,2
2015-11-04,ranger-stop0,1,2
2015-11-04,ranger-stop0,2,1
2015-11-04,ranger-stop0,3,2
2015-11-04,ranger-stop0,6,1
2015-11-04,ranger-stop2,1,2
2015-11-04,ranger-stop2,2,1
2015-11-04,ranger-stop2,3,2
2015-11-04,ranger-stop2,6,1
2015-11-04,ranger-stop5,2P,2
2015-11-05,camping3,2P,4
2015-11-05,camping5,2P,2
2015-11-05,camping6,2,2
2015-11-05,camping8,2P,1
2015-11-05,entrance0,2,1
2015-11-05,entrance0,5,2
2015-11-05,entrance1,3,1
2015-11-05,entrance1,4,1
2015-11-05,entrance1,5,3
2015-11-05,entrance2,2,3
2015-11-05,entrance2,4,1
2015-11-05,entrance2,5,1
2015-11-05,entrance3,2,4
2015-11-05,entrance3,3,1
2015-11-05,entrance3,5,1
2015-11-05,entrance4,2,4
2015-11-05,entrance4,5,1
2015-11-05,gate0,2P,1
2015-11-05,gate1,2P,1
2015-11-05,gate3,2P,4
2015-11-05,gate4,2P,2
2015-11-05,gate5,2P,7
2015-11-05,gate6,2P,5
2015-11-05,gate8,2P,6
2015-11-05,general-gate1,2,3
2015-11-05,general-gate1,2P,1
2015-11-05,general-gate1,4,1
2015-11-05,general-gate1,5,2
2015-11-05,general-gate2,2,3
2015-11-05,general-gate2,2P,1
2015-11-05,general-gate2,4,1
2015-11-05,general-gate2,5,2
2015-11-05,general-gate3,2P,1
2015-11-05,general-gate4,4,1
2015-11-05,general-gate4,5,3
2015-11-05,general-gate5,2,2
2015-11-05,general-gate5,2P,4
2015-11-05,general-gate5,5,1
2015-11-05,general-gate7,2P,6
2015-11-05,general-gate7,3,1
2015-11-05,general-gate7,4,1
2015-11-05,general-gate7,5,3
2015-11-05,ranger-base,2P,6
2015-11-05,ranger-stop0,2,3
2015-11-05,ranger-stop0,2P,3
2015-11-05,ranger-stop0,4,1
2015-11-05,ranger-stop0,5,2
2015-11-05,ranger-stop2,2,3
2015-11-05,ranger-stop2,2P,3
2015-11-05,ranger-stop2,4,1
2015-11-05,ranger-stop2,5,2
2015-11-05,ranger-stop3,2P,4
2015-11-05,ranger-stop4,2P,2
2015-11-05,ranger-stop5,2P,2
2015-11-05,ranger-stop6,2P,7
2015-11-06,camping5,2P,2
2015-11-06,camping6,1,1
2015-11-06,camping6,3,2
2015-11-06,camping7,2P,2
2015-11-06,camping8,2P,1
2015-11-06,entrance0,1,2
2015-11-06,entrance0,2,1
2015-11-06,entrance0,3,1
2015-11-06,entrance0,4,1
2015-11-06,entrance1,1,2
2015-11-06,entrance2,1,2
2015-11-06,entrance2,3,2
2015-11-06,entrance3,1,2
2015-11-06,entrance3,3,3
2015-11-06,entrance4,1,1
2015-11-06,entrance4,2,1
2015-11-06,entrance4,3,2
2015-11-06,entrance4,4,1
2015-11-06,gate2,2P,2
2015-11-06,gate3,2P,4
2015-11-06,gate4,2P,2
2015-11-06,gate5,2P,8
2015-11-06,gate6,2P,6
2015-11-06,gate7,2P,4
2015-11-06,gate8,2P,6
2015-11-06,general-gate1,1,4
2015-11-06,general-gate1,2,1
2015-11-06,general-gate1,2P,2
2015-11-06,general-gate1,3,2
2015-11-06,general-gate1,4,1
2015-11-06,general-gate2,1,4
2015-11-06,general-gate2,2,1
2015-11-06,general-gate2,2P,2
2015-11-06,general-gate2,3,2
2015-11-06,general-gate2,4,1
2015-11-06,general-gate3,2P,1
2015-11-06,general-gate4,1,2
2015-11-06,general-gate4,2P,2
2015-11-06,general-gate5,1,2
2015-11-06,general-gate5,2,1
2015-11-06,general-gate5,2P,5
2015-11-06,general-gate5,3,1
2015-11-06,general-gate5,4,1
2015-11-06,general-gate6,2P,2
2015-11-06,general-gate7,1,2
2015-11-06,general-gate7,2P,5
2015-11-06,ranger-base,2P,6
2015-11-06,ranger-stop0,1,4
2015-11-06,ranger-stop0,2,1
2015-11-06,ranger-stop0,2P,3
2015-11-06,ranger-stop0,3,2
2015-11-06,ranger-stop0,4,1
2015-11-06,ranger-stop1,2P,2
2015-11-06,ranger-stop2,1,4
2015-11-06,ranger-stop2,2,1
2015-11-06,ranger-stop2,2P,3
2015-11-06,ranger-stop2,3,2
2015-11-06,ranger-stop2,4,1
2015-11-06,ranger-stop3,2P,4
2015-11-06,ranger-stop4,2P,2
2015-11-06,ranger-stop5,2P,2
2015-11-06,ranger-stop6,2P,11
2015-11-06,ranger-stop7,2P,4
2015-11-07,camping6,2P,2
2015-11-07,camping8,3,2
2015-11-07,entrance0,1,2
2015-11-07,entrance0,4,1
2015-11-07,entrance1,1,1
2015-11-07,entrance2,1,1
2015-11-07,entrance3,1,2
2015-11-07,entrance3,3,1
2015-11-07,entrance3,4,2
2015-11-07,entrance4,1,2
2015-11-07,entrance4,3,1
2015-11-07,entrance4,4,1
2015-11-07,gate3,2P,2
2015-11-07,gate8,2P,2
2015-11-07,general-gate1,1,3
2015-11-07,general-gate1,3,1
2015-11-07,general-gate1,4,1
2015-11-07,general-gate2,1,3
2015-11-07,general-gate2,2P,4
2015-11-07,general-gate2,3,1
2015-11-07,general-gate2,4,1
2015-11-07,general-gate5,1,2
2015-11-07,general-gate5,2P,4
2015-11-07,general-gate5,3,1
2015-11-07,general-gate5,4,1
2015-11-07,general-gate7,1,1
2015-11-07,ranger-base,2P,2
2015-11-07,ranger-stop0,1,3
2015-11-07,ranger-stop0,2P,4
2015-11-07,ranger-stop0,3,1
2015-11-07,ranger-stop0,4,1
2015-11-07,ranger-stop2,1,3
2015-11-07,ranger-stop2,2P,4
2015-11-07,ranger-stop2,3,1
2015-11-07,ranger-stop2,4,1
2015-11-07,ranger-stop3,2P,2
2015-11-08,camping3,2P,2
2015-11-08,camping4,2P,2
2015-11-08,camping6,1,2
2015-11-08,camping6,2P,2
2015-11-08,entrance0,1,2
2015-11-08,entrance0,2,2
2015-11-08,entrance0,5,1
2015-11-08,entrance0,6,1
2015-11-08,entrance1,1,2
2015-11-08,entrance1,2,1
2015-11-08,entrance1,3,1
2015-11-08,entrance1,6,1
2015-11-08,entrance2,2,1
2015-11-08,entrance2,5,1
2015-11-08,entrance2,6,1
2015-11-08,entrance3,1,1
2015-11-08,entrance3,2,2
2015-11-08,entrance3,3,1
2015-11-08,entrance4,1,1
2015-11-08,entrance4,2,3
2015-11-08,entrance4,6,1
2015-11-08,gate3,2P,4
2015-11-08,gate4,2P,2
2015-11-08,gate5,2P,8
2015-11-08,gate6,2P,8
2015-11-08,gate7,2P,6
2015-11-08,gate8,2P,8
2015-11-08,general-gate1,1,3
2015-11-08,general-gate1,2,4
2015-11-08,general-gate1,5,1
2015-11-08,general-gate1,6,2
2015-11-08,general-gate2,1,3
2015-11-08,general-gate2,2,4
2015-11-08,general-gate2,2P,2
2015-11-08,general-gate2,5,1
2015-11-08,general-gate2,6,2
2015-11-08,general-gate4,1,2
2015-11-08,general-gate4,2,1
2015-11-08,general-gate4,6,1
2015-11-08,general-gate5,1,3
2015-11-08,general-gate5,2,3
2015-11-08,general-gate5,2P,6
2015-11-08,general-gate5,6,1
2015-11-08,general-gate7,1,2
2015-11-08,general-gate7,2,2
2015-11-08,general-gate7,2P,4
2015-11-08,general-gate7,3,1
2015-11-08,general-gate7,6,1
2015-11-08,ranger-base,2P,8
2015-11-08,ranger-stop0,1,3
2015-11-08,ranger-stop0,2,4
2015-11-08,ranger-stop0,2P,2
2015-11-08,ranger-stop0,5,1
2015-11-08,ranger-stop0,6,2
2015-11-08,ranger-stop2,1,3
2015-11-08,ranger-stop2,2,4
2015-11-08,ranger-stop2,5,1
2015-11-08,ranger-stop2,6,2
2015-11-08,ranger-stop3,2P,4
2015-11-08,ranger-stop5,2P,2
2015-11-08,ranger-stop6,2P,8
2015-11-08,ranger-stop7,2P,6
2015-11-09,camping3,2,2
2015-11-09,camping3,2P,2
2015-11-09,camping8,2P,1
2015-11-09,entrance0,1,2
2015-11-09,entrance0,2,2
2015-11-09,entrance1,2,6
2015-11-09,entrance3,2,2
2015-11-09,entrance4,1,2
2015-11-09,gate2,2P,2
2015-11-09,gate3,2P,2
2015-11-09,gate4,2P,4
2015-11-09,gate5,2P,6
2015-11-09,gate6,2P,4
2015-11-09,gate8,2P,4
2015-11-09,general-gate1,1,2
2015-11-09,general-gate2,1,2
2015-11-09,general-gate3,2P,1
2015-11-09,general-gate4,2,2
2015-11-09,general-gate5,1,2
2015-11-09,general-gate5,2P,1
2015-11-09,general-gate7,2,5
2015-11-09,general-gate7,2P,4
2015-11-09,ranger-base,2P,4
2015-11-09,ranger-stop0,1,2
2015-11-09,ranger-stop1,2P,2
2015-11-09,ranger-stop2,1,2
2015-11-09,ranger-stop3,2P,2
2015-11-09,ranger-stop5,2P,4
2015-11-09,ranger-stop6,2P,6
2015-11-10,camping3,2,2
2015-11-10,camping7,2P,4
2015-11-10,camping8,2P,6
2015-11-10,entrance0,1,1
2015-11-10,entrance0,2,1
2015-11-10,entrance0,4,1
2015-11-10,entrance0,6,1
2015-11-10,entrance1,6,1
2015-11-10,entrance2,2,2
2015-11-10,entrance2,3,2
2015-11-10,entrance3,1,1
2015-11-10,entrance3,2,4
2015-11-10,entrance3,3,1
2015-11-10,entrance4,1,2
2015-11-10,entrance4,3,1
2015-11-10,entrance4,4,1
2015-11-10,gate2,2P,2
2015-11-10,gate3,2P,4
2015-11-10,gate4,2P,4
2015-11-10,gate5,2P,8
2015-11-10,gate6,2P,4
2015-11-10,gate8,2P,8
2015-11-10,general-gate1,1,2
2015-11-10,general-gate1,2,2
2015-11-10,general-gate1,3,1
2015-11-10,general-gate1,4,1
2015-11-10,general-gate2,1,2
2015-11-10,general-gate2,2,2
2015-11-10,general-gate2,3,1
2015-11-10,general-gate2,4,1
2015-11-10,general-gate3,2P,2
2015-11-10,general-gate4,2,1
2015-11-10,general-gate4,6,1
2015-11-10,general-gate5,1,2
2015-11-10,general-gate5,2P,6
2015-11-10,general-gate5,4,1
2015-11-10,general-gate6,2P,4
2015-11-10,general-gate7,2,2
2015-11-10,general-gate7,2P,4
2015-11-10,general-gate7,6,1
2015-11-10,ranger-base,2P,8
2015-11-10,ranger-stop0,1,2
2015-11-10,ranger-stop0,2,2
2015-11-10,ranger-stop0,3,1
2015-11-10,ranger-stop0,4,1
2015-11-10,ranger-stop1,2P,2
2015-11-10,ranger-stop2,1,2
2015-11-10,ranger-stop2,2,2
2015-11-10,ranger-stop2,3,1
2015-11-10,ranger-stop2,4,1
2015-11-10,ranger-stop3,2P,4
2015-11-10,ranger-stop4,2P,2
2015-11-10,ranger-stop5,2P,4
2015-11-10,ranger-stop6,2P,8
2015-11-11,camping4,1,2
2015-11-11,camping8,2P,2
2015-11-11,entrance0,1,1
2015-11-11,entrance0,2,2
2015-11-11,entrance0,4,1
2015-11-11,entrance1,1,4
2015-11-11,entrance1,4,2
